ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,J,J_err,H,H_err,K,K_err,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3,SAM Flag,diff_J,diff_H,diff_K,J_UKIDSS,err_J_UKIDSS,H_UKIDSS,err_H_UKIDSS,K_UKIDSS,err_K_UKIDSS
1.0826227138707654e+17,227.138714000116,0.22173119722899,0.00286100441271549,0.00295000295197935,19.79826287095138,0.009163700285106081,19.493023365370096,0.007672654433951782,19.119084904963984,0.010642297111470994,19.379000668544876,0.017242138640506954,19.332632135797226,0.02879505710004534,6125.0,5.0,-2.3,-38.505149,-38.917991,-38.996494,-38.966738,-38.977196,-38.862656,-38.635892,-38.153743,58.29711438912551,0.007436526541552183,0.2651233805060165,18.557981166616347,0.007436526541552183,18.292451905477257,0.007436526541552183,18.30765048475631,0.007436526541552183,4.419356455200239e+18,227.13884102537494,0.33810198,0.003025224115032575,0.31295553,0.8144432722722218,0.38389218,48.05784,-22.05361537794638,0.47341084,-42.698873318331835,0.4680762,0.9527344,436527104.0,52.0,75.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,nan,-1.0547005269679097,-1.3270378582360465,-1.5463627955473243,17.503280639648438,0.044674020260572433,16.96541404724121,0.05745678022503853,16.761287689208984,0.08289770036935806
1.0770227269488077e+17,227.269504000751,-0.249735742441118,0.00333853780055418,0.00330319615153759,20.915995659492275,0.02558312973099966,19.79395074116507,0.011353273715407765,19.375228462946204,0.010171235812724137,19.108483555909903,0.010308222617688994,18.986428568074555,0.020432074304300007,4312.5,0.0,-0.5,-35.958153,-36.980414,-37.333765,-37.522779,-37.747281,-37.918875,-38.037725,-37.644649,56.74449579751761,0.00751152848030397,0.2963870741584565,17.949143575008446,0.00751152848030397,17.33800031386935,0.00751152848030397,17.264125893148403,0.00751152848030397,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,436527104.0,52.0,67.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,nan,0.9985416666907732,0.7198819950906099,0.3953532480869484,18.94768524169922,0.18828578293323517,18.05788230895996,0.19149628281593323,17.65947914123535,0.1946490854024887
1.0800227028504146e+17,227.028525596341,0.000845899280108387,0.000565453342223154,0.000581330250597203,18.100860635471598,0.002591755645581467,17.035237922126957,0.0020322944375344627,16.64617404512035,0.001266993989226369,16.373474725135406,0.0019112968581084155,16.338319018720895,0.0032355304378022275,4437.5,0.0,0.2,-36.214547,-37.143939,-37.526872,-37.693912,-37.832814,-37.975164,-38.114359,-37.68605,54.18123006931504,0.0010310073650509476,0.26535365965179153,15.32958884680588,0.0010310073650509476,14.698100585666786,0.0010310073650509476,14.659459164945838,0.0010310073650509476,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,503635968.0,60.0,73.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,nan,-0.12007518256027438,-0.1210837552224504,-0.22950940450882662,15.209513664245605,0.006661195773631334,14.577016830444336,0.00726952264085412,14.429949760437012,0.011546680703759193
1.0810227461529846e+17,227.461469596029,0.0900420262491039,0.00220226875733909,0.00220099856896555,21.411440178634113,0.03647809800445119,20.194661150407637,0.012396162500130866,18.945512826067493,0.005941321602948061,18.285871442308096,0.006334349730623921,17.994333382501683,0.009300157436223552,3400.0,5.25,-3.9,-33.768109,-34.920906,-35.953811,-36.371386,-36.883879,-37.315431,-37.613851,-37.226192,54.945981995983814,0.00811475864333636,2.5168096010919,16.754073773474655,0.00811475864333636,15.963360512335562,0.00811475864333636,15.884069091614615,0.00811475864333636,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,503635968.0,60.0,73.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,nan,0.7472651852655794,1.1002209543392425,0.7181285554801118,17.501338958740234,0.09026778489351273,17.063581466674805,0.12456903606653214,16.602197647094727,0.1640772819519043
1.0800227138879416e+17,227.138857940577,0.00306607482041707,0.00300569268121473,0.00302664922204799,20.846329437273333,0.026816132331853773,19.561168208234417,0.008006370538090939,19.062182086454293,0.009630243179077524,18.622605922204237,0.010503217034945868,18.483957229209786,0.016302094444149335,4125.0,1.25,-2.5,-35.416869,-36.586263,-37.014407,-37.317075,-37.583709,-37.821175,-37.935425,-37.574126,56.09891317667522,0.007076791243127112,0.554482956880996,17.40126095416606,0.007076791243127112,16.79471769302696,0.007076791243127112,16.689066272306015,0.007076791243127112,4.419356455200239e+18,227.13884102537494,0.33810198,0.003025224115032575,0.31295553,0.8144432722722218,0.38389218,48.05784,-22.05361537794638,0.47341084,-42.698873318331835,0.4680762,0.9527344,436527104.0,52.0,70.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,nan,0.10201968548237872,0.17069635421425033,0.07222141690296979,17.503280639648438,0.044674020260572433,16.96541404724121,0.05745678022503853,16.761287689208984,0.08289770036935806
