ps1_objid,ps1_ra,ps1_ra_error,ps1_dec,ps1_dec_error,ps1_gpsf,ps1_gpsf_error,ps1_rpsf,ps1_rpsf_error,ps1_ipsf,ps1_ipsf_error,ps1_zpsf,ps1_zpsf_error,ps1_ypsf,ps1_ypsf_error,teff,logg,feh,sam_g,sam_r,sam_i,sam_z,sam_y,sam_j,sam_h,sam_k,scale_factor,scale_factor_error,chi2,computed_j,computed_j_error,computed_h,computed_h_error,computed_k,computed_k_error,gaia_source_id,gaia_ra,gaia_ra_error,gaia_dec,gaia_dec_error,gaia_parallax,gaia_parallax_error,gaia_pm,gaia_pm_ra,gaia_pm_ra_error,gaia_pm_dec,gaia_pm_dec_error,gaia_ruwe,objinfoflag,qualityflag,ndetections,nstackdetections,ginfoflag,ginfoflag2,ginfoflag3,rinfoflag,rinfoflag2,rinfoflag3,iinfoflag,iinfoflag2,iinfoflag3,zinfoflag,zinfoflag2,zinfoflag3,yinfoflag,yinfoflag2,yinfoflag3,SAM Flag
1.0823334187519824e+17,334.18753578,0.0020099999383091927,0.19814719,0.00215999991632998,16.093828320824972,0.0010504939684568252,15.442409344511471,0.000647702986252777,15.251344369904624,0.00046994812430574656,15.064942419884481,0.0009876767512757843,14.991870592177237,0.0012664490229065844,5000.0,3.25,0.1,-37.265645,-37.84934,-38.078396,-38.182341,-38.252029,-38.286244,-38.302953,-37.854579,53.29442920946056,0.0004158512459202282,8141.32819444603,14.132662969436947,0.0004158512459202282,13.623310503155054,0.0004158512459202282,13.604536081834143,0.0004158512459202282,2.678771209889881e+18,334.1875366731491,0.036423612,0.1981456365693801,0.03770539,0.10291502463448408,0.040209148,4.014808,2.1967684331188266,0.040355694,-3.3604900598158003,0.04280472,0.9725129,503635968.0,60.0,76.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0834334267867784e+17,334.26786815,0.007290000095963478,0.28948182,0.003389999968931079,20.2244485751996,0.01499155206347582,18.956061232176822,0.0055988784978559,18.228292261344663,0.0027751529581954365,17.903556692836162,0.006082414131835765,17.600203665528465,0.009923172692384083,3600.0,5.25,-3.9,-35.051259,-36.089317,-36.781863,-36.949897,-37.401318,-37.628562,-37.949038,-37.48536,55.03724328541714,0.003996301618251919,508.31153960223236,16.53315904539353,0.003996301618251919,15.720039579111635,0.003996301618251919,15.716569157790724,0.003996301618251919,2.678773988733897e+18,334.26786857735834,0.23464516,0.28947807775863627,0.23832656,0.608343283006941,0.27835968,6.052984,-4.241991341304729,0.2852923,-4.3178847292178055,0.2707449,1.0378611,503635968.0,60.0,66.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0827334122688341e+17,334.12269226,0.009390000253915787,0.22741522,0.008150000125169754,22.058176460626495,0.06654600159642818,20.869376430051158,0.021960008347816386,20.050399492644637,0.009169094556996356,19.62745767591787,0.0236600901093028,19.501604618297577,0.038742032926770115,3900.0,3.25,-3.4,-34.865044,-35.871775,-36.703055,-37.050606,-37.204228,-37.508385,-37.838469,-37.482196,56.76034453550755,0.016799320902206014,33.661988657781144,18.376437295483942,0.016799320902206014,17.55370982920204,0.016799320902206014,17.44283440788113,0.016799320902206014,2.6787722707471647e+18,334.1226862584656,2.1228898,0.22741479801361195,2.9295416,nan,nan,nan,nan,nan,nan,nan,nan,436527104.0,52.0,80.0,5.0,195035141.0,655360.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,524416.0,196608.0,c1
1.0859334454710101e+17,334.45468714,0.013530000112950802,0.49213784,0.011339999735355377,21.7101681992268,0.049915999913214326,20.792030049048673,0.02368804093606872,20.480495531770227,0.014244100730349245,20.266381188172193,0.03070307370440127,20.227615821616084,0.07047302098008844,4625.0,0.5,0.1,-36.628237,-37.426256,-37.737842,-37.901885,-38.005327,-38.096569,-38.177839,-37.740489,58.2352475579668,0.01914654032173865,7.572855144370083,19.26315631794319,0.01914654032173865,18.689242851661298,0.01914654032173865,18.659444430340386,0.01914654032173865,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,66.0,5.0,195035141.0,524288.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144005.0,655488.0,196608.0,195035141.0,655360.0,196608.0,K0
1.0820334339978683e+17,334.33998154,0.007960000075399876,0.17197432,0.010610000230371952,17.869200315883372,0.0025072218894700796,17.469440262862282,0.0019617097146959746,17.375817538355157,0.0012093768916062726,17.330508362804785,0.003261806203760607,17.37253143716325,0.009069201473653024,5937.5,4.25,-0.3,-38.33526,-38.707286,-38.809595,-38.816659,-38.818438,-38.739216,-38.568095,-38.098633,56.18094718341378,0.0020443762291156007,105.33050851737795,16.56620894339017,0.0020443762291156007,16.244686477108274,0.0020443762291156007,16.24700005578736,0.0020443762291156007,2.6787248886677074e+18,334.3399816764854,0.10377683,0.17197300827493603,0.09674657,0.3597504759960553,0.11821781,5.6816363,2.823393532100818,0.11860062,-4.930460220299287,0.12512928,0.9278065,503635968.0,60.0,93.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0818334339541232e+17,334.33953157,0.0048699998296797276,0.15155666,0.006409999914467335,17.076535720115043,0.0017438514671039847,16.624240714237676,0.0011852701145466087,16.43411503106792,0.0006900106696354555,16.376022790099842,0.0019303659518178505,16.326247718353965,0.003454529735011965,5500.0,2.0,0.2,-37.889869,-38.314098,-38.478885,-38.525125,-38.571297,-38.522681,-38.424515,-37.966656,54.92328719477489,0.000907349685754909,1005.7726332680071,15.525083954751285,0.000907349685754909,15.13060648846939,0.000907349685754909,15.121317067148476,0.000907349685754909,2.678721830650982e+18,334.3395289278779,0.062946126,0.15155641638580597,0.05968978,0.6443629511389825,0.07107595,5.2965097,-4.645848185281045,0.07612455,-2.5434441208784837,0.07928568,0.98895466,503635968.0,60.0,91.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0832334179556389e+17,334.17961624,0.0021299999207258224,0.26950782,0.003109999932348728,17.369853209895226,0.002292834237141297,16.237044347309038,0.0010468077324410124,15.535187568679072,0.0005493626635173667,15.223039842747516,0.0011462898559246406,15.046585682740341,0.001226482061890854,3800.0,5.25,-3.7,-35.397698,-36.404124,-37.058686,-37.228045,-37.514694,-37.683869,-38.007623,-37.567673,52.60299153027424,0.0006155626137350539,17834.73977222242,14.043600290250627,0.0006155626137350539,13.227202823968732,0.0006155626137350539,13.200004402647822,0.0006155626137350539,2.678772854862523e+18,334.17962523452167,0.049899865,0.26950661716870133,0.0527071,2.2874392439115088,0.05905228,20.429705,18.973683929806402,0.05613077,-7.574438153248485,0.06187389,0.96254957,503635968.0,60.0,71.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0846334339806656e+17,334.33981943,0.0038799999747425318,0.38842261,0.002050000010058284,19.076805668008966,0.005356154644616497,18.112081941975216,0.002733413818058541,17.734568288821954,0.0018920263601317892,17.474791060301662,0.003496743510799195,17.34462937689846,0.006097294366083563,4250.0,2.0,0.2,-36.012025,-36.863929,-37.245812,-37.432936,-37.574362,-37.778323,-38.030938,-37.616128,54.97438806720126,0.0018883211717525645,997.2707496762334,16.32054282717765,0.0018883211717525645,15.575284360895758,0.0018883211717525645,15.522945939574841,0.0018883211717525645,2.6791508807035597e+18,334.33981998250243,0.1429907,0.3884192098706995,0.14792158,0.4845377516472049,0.16307515,9.633216,5.880601480315107,0.18531501,-7.630030853173315,0.16239151,1.0972179,503635968.0,60.0,96.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0831334357208926e+17,334.35718532,0.0035500000230968,0.26571813,0.003220000071451068,19.41085722781794,0.006776540263099555,18.76330259605099,0.005049264955948144,18.499589407053715,0.0027103858251517968,18.360050337454883,0.0075543426005051815,18.30967904005264,0.014476123630937775,5000.0,1.25,0.2,-37.257143,-37.850369,-38.093834,-38.184616,-38.261806,-38.290152,-38.28635,-37.843958,56.59824932168604,0.003716928911657912,151.79297560269947,17.43257508166243,0.003716928911657912,16.943733615380538,0.003716928911657912,16.91897719405962,0.003716928911657912,2.6787266753741553e+18,334.3571851322855,0.22004856,0.2657175002444608,0.21262944,0.33836544814603675,0.24993818,4.4900246,4.452157544858354,0.27420834,-0.5819065776076767,0.26353633,1.0523568,436527104.0,52.0,93.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0832334094316997e+17,334.09439019,0.005799999926239252,0.27460482,0.0059899999760091305,21.500775726200068,0.04787001206475229,20.340264948221623,0.018035065855241283,19.57634635082977,0.006430240533758113,19.268549416762447,0.014037161202147128,19.005196079383506,0.02417306166040327,3700.0,5.25,-3.7,-34.932512,-35.916079,-36.765533,-37.017915,-37.335581,-37.564293,-37.896877,-37.481317,56.33175050427948,0.011729498631155773,58.35031732331653,17.891935264255874,0.011729498631155773,17.066707797973976,0.011729498631155773,17.015119376653068,0.011729498631155773,2.6787756036417987e+18,334.094394146737,0.9333738,0.27460743735599263,1.2355479,2.0142443083262744,0.8818779,6.0914216,5.201166928160791,1.0396477,-3.1706908678837213,1.5849664,1.0551735,436527104.0,52.0,71.0,5.0,195035141.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,c1
1.0841334270326216e+17,334.27033151,0.010739999823272228,0.34307963,0.008009999990463257,17.494438732432414,0.002120308902104389,17.18724455299821,0.0015936220079824052,17.07177082697147,0.00112166911426284,17.03470216856195,0.002907905732713633,16.992022498074174,0.004511405213144511,5875.0,1.25,0.3,-38.319867,-38.612678,-38.716029,-38.742195,-38.775827,-38.67069,-38.503244,-38.036523,55.789354955807646,0.0012182310994896899,203.8844678481227,16.243142715784035,0.0012182310994896899,15.91794524950214,0.0012182310994896899,15.917517828181227,0.0012182310994896899,2.6787750538858086e+18,334.27033484529903,0.07866256,0.34307665225064393,0.082793005,0.42288390551900684,0.08999551,9.799387,6.156980309801077,0.09904521,-7.623620163409083,0.09197415,1.0347732,503635968.0,60.0,93.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0848334031998821e+17,334.03202308,0.0019000000320374966,0.40645396,0.002730000065639615,18.73418086858133,0.004377852656217774,17.536078950349065,0.001961415407902666,16.724800863139517,0.0008455868717792991,16.336858010425193,0.0018613993327790258,16.1822059231903,0.002589694543791731,3800.0,5.25,-3.6,-34.928313,-35.944914,-36.781136,-37.081584,-37.314711,-37.560119,-37.885603,-37.495303,53.51295652313709,0.0011644584448721451,6740.371042380408,15.077315283113482,0.0011644584448721451,14.259187816831584,0.0011644584448721451,14.182339395510676,0.0011644584448721451,2.678789622414899e+18,334.0320258179953,0.09907918,0.4064566886750896,0.1250155,1.6908781625123415,0.10897589,3.9311063,3.5470137072646297,0.12193801,-1.6947835465867833,0.13791536,1.0342268,503635968.0,60.0,96.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.083033440791168e+17,334.40786575,0.0043299999088048935,0.25531078,0.0065100002102553844,20.163965344243103,0.01201661419503673,19.593744658006322,0.00745173051936678,19.369312419961695,0.00519465462765076,19.241438045476404,0.013854183431485496,19.248664778716194,0.02938305922572204,5187.5,1.75,0.2,-37.510542,-38.030874,-38.24163,-38.31486,-38.378933,-38.377522,-38.339595,-37.890633,57.61879284928075,0.007161604035861605,34.43589620275451,18.365748609257142,0.007161604035861605,17.911032142975245,0.007161604035861605,17.892845721654332,0.007161604035861605,2.679101093442635e+18,334.4078646972485,0.38537598,0.25530800105886425,0.40609407,-0.27850522711068504,0.44848523,11.05286,-7.254660934521878,0.53548056,-8.338801724803195,0.48895398,0.9263748,436527104.0,52.0,94.0,10.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0861334465626779e+17,334.4656557,0.0014700000174343586,0.51444026,0.0025500000920146704,16.797821697076788,0.0016343950354586155,16.10481139136534,0.0009765817331920028,15.805740772413921,0.0005495418699255597,15.68335767850304,0.0010704636376639696,15.613788389430589,0.001673093174605577,4875.0,1.5,0.3,-37.07426,-37.690999,-37.962522,-38.072812,-38.153818,-38.203803,-38.235838,-37.801344,53.791986185757935,0.0005611448458574629,4768.740238221269,14.712660945734324,0.0005611448458574629,14.18798247945243,0.0005611448458574629,14.155328058131518,0.0005611448458574629,2.679159200055542e+18,334.4656536150643,0.050560024,0.514436033045732,0.04788386,0.9406266749469376,0.062148917,11.952878,-4.9986328371342585,0.059835862,-10.85748445122268,0.059734516,1.0577176,503635968.0,60.0,95.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0840334506807144e+17,334.50683398,0.009239999577403069,0.33413856,0.008500000461935997,21.99077308937074,0.07233600976505093,20.844617629134877,0.021915002533859074,20.026571302149016,0.010262068085620513,19.728653498310045,0.024470084592127832,19.54130105413631,0.044302030922183114,4000.0,4.0,-4.0,-35.08306,-36.055521,-36.840117,-37.160351,-37.297591,-37.571247,-37.85364,-37.504333,56.9137113146202,0.018307955287206124,25.042411637309534,18.46694207459659,0.018307955287206124,17.6919056083147,0.018307955287206124,17.57406418699378,0.018307955287206124,2.6791033311210527e+18,334.5068305659415,1.8281354,0.334133695293902,1.6424228,nan,nan,nan,nan,nan,nan,nan,nan,436527104.0,52.0,71.0,5.0,195035141.0,655360.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,524416.0,196608.0,c1
1.0855334471241579e+17,334.47126564,0.0028099999763071537,0.46279902,0.0022299999836832285,15.141944129869536,0.0006477218991908499,14.61830555477195,0.0005354550175608044,14.525397307047902,0.0003338565634892236,14.511220751353797,0.0007296348115915143,14.453845407374509,0.0009379630682247935,5750.0,0.5,-2.4,-38.180947,-38.681513,-38.779321,-38.769963,-38.847381,-38.719987,-38.474422,-38.013907,53.30196763008354,0.0002986541555141753,1124.2958392202386,13.706458390059925,0.0002986541555141753,13.459379923778037,0.0002986541555141753,13.452746502457119,0.0002986541555141753,2.679152362467604e+18,334.47126879314754,0.024721812,0.4628016530432354,0.026007032,1.096733426231052,0.029013062,7.3279257,5.76977780229952,0.03255315,4.517539239682475,0.034672808,1.0834181,503635968.0,60.0,92.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0837334287876768e+17,334.28787396,0.012350000441074371,0.314355,0.009359999559819698,15.379496320216536,0.0008090106391536149,15.020339373618741,0.0005033916548726645,14.887116974609526,0.00034444003691154283,14.87270835284144,0.0009747176342198874,14.748630908061516,0.0011286306275759368,5687.5,0.0,0.0,-38.176855,-38.548329,-38.653083,-38.686098,-38.746872,-38.63381,-38.454012,-37.991686,53.543905785869555,0.00036057852800456505,3684.0255176789747,14.034573545845948,0.00036057852800456505,13.721728079564052,0.00036057852800456505,13.716905658243137,0.00036057852800456505,2.6787741991871775e+18,334.28787344315987,0.027579827,0.3143525072524616,0.026273074,0.9738272397631548,0.032166407,5.4539557,-1.4158016808222789,0.03238961,-5.2669856381672755,0.029888025,0.8992269,503635968.0,60.0,84.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0826334133450208e+17,334.13349705,0.002319999970495701,0.21799017,0.003800000064074993,18.582126517197487,0.004639480627894181,18.219861033154082,0.003033246383091278,17.998476633827718,0.002386639397771069,18.009416985853715,0.005879443623861141,17.99214213174574,0.01062416965903677,5750.0,5.0,1.0,-38.068763,-38.429163,-38.581474,-38.623401,-38.631424,-38.578597,-38.451676,-37.999076,56.627249660355744,0.0027119162966603057,181.13180904148737,17.173130420332132,0.0027119162966603057,16.80740795405024,0.0027119162966603057,16.792859532729324,0.0027119162966603057,2.6787722063223e+18,334.13349911824963,0.16615532,0.2179908027465404,0.18772477,0.38393470610689656,0.19475777,6.5355053,6.4879168616581016,0.19856554,0.7872506642000278,0.24677747,0.9366616,436527104.0,52.0,78.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0859334082727802e+17,334.08278531,0.014120000414550304,0.49795833,0.014030000194907188,23.037017858621915,0.15252812900761703,21.798123200822854,0.05200912406910388,20.69791538368684,0.01640601493505203,20.194390487957385,0.029495052994110715,20.06344284248314,0.06769200873539864,3800.0,3.75,-3.9,-34.436267,-35.373654,-36.460283,-36.924351,-37.124421,-37.450093,-37.782625,-37.437902,57.22197315471442,0.035603990028538965,11.229984554264025,18.896357914690807,0.035603990028538965,18.071182448408912,0.035603990028538965,17.948757027088,0.035603990028538965,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,46.0,5.0,195035141.0,655360.0,196608.0,195035141.0,655360.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,655360.0,196608.0,c1
1.0858334273212283e+17,334.2732245,0.0035200000274926424,0.48530373,0.001560000004246831,20.490834584625215,0.01920637827420747,19.285184245959393,0.006693640993075823,18.32850164275581,0.002438210576824489,17.974072441559212,0.005798428266448169,17.720423944674394,0.008121206785263336,3600.0,5.25,-3.8,-34.710644,-35.721542,-36.595287,-36.865073,-37.264321,-37.534743,-37.866763,-37.442545,54.9911767719148,0.004557237922177095,512.2150153356629,16.580911531891193,0.004557237922177095,15.756248065609299,0.004557237922177095,15.713317644288383,0.004557237922177095,2.679155416189052e+18,334.2732224169609,0.27944016,0.48530256894943313,0.36610198,0.46778705232756224,0.2800866,7.2374024,-6.036194420256811,0.377466,-3.993037465569594,0.3880022,0.9466642,436527104.0,52.0,85.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0830334190620539e+17,334.1907186,0.0028899998869746923,0.25413139,0.001500000013038516,15.576182347674145,0.0009106098890100602,14.731525475570105,0.0004585761546361144,14.275341519019756,0.00027266294745989484,14.133187530876251,0.0009039231897533396,13.92092427228988,0.0008681130121780557,4250.0,3.0,0.7,-36.059708,-36.872851,-37.265839,-37.455686,-37.58432,-37.76232,-37.953601,-37.576074,51.575113029086026,0.0003276916158444086,34188.70432476656,12.937270789062413,0.0003276916158444086,12.253346322780523,0.0003276916158444086,12.163724901459611,0.0003276916158444086,2.678772751783105e+18,334.19074581744974,0.06538681,0.25413458364941816,0.06454176,2.6211294561111047,0.078944966,69.69187,69.31082207785981,0.07311314,7.277820023355871,0.07670574,2.4378293,503635968.0,60.0,70.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,263192581.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.085833426829709e+17,334.2682611,0.011800000444054604,0.48367407,0.01319000031799078,21.25053373276518,0.038306002004119946,20.847239613367808,0.023019082148166507,20.608614217736463,0.01576012133690783,20.55462305219391,0.045971049266454664,20.43294855783158,0.08333401726854534,5437.5,2.75,1.0,-37.778855,-38.193172,-38.377329,-38.441267,-38.485833,-38.453834,-38.380389,-37.932176,58.99408303477899,0.02126358874866682,4.176166941571825,19.664726794755378,0.02126358874866682,19.245528328473483,0.02126358874866682,19.226592907152572,0.02126358874866682,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436527104.0,52.0,65.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,524416.0,196608.0,195035141.0,655360.0,196608.0,K0
1.0859334420054712e+17,334.42006053,0.005470000207424164,0.497233,0.0033100000582635403,18.450087419333073,0.003816201338467692,17.941015676396873,0.002576707713230185,17.678097463156615,0.0015785172984583392,17.618736083516254,0.0040456466178928575,17.602862530609908,0.008004226662800927,5312.5,5.0,1.0,-37.618996,-38.085225,-38.295321,-38.370825,-38.400703,-38.390473,-38.309404,-37.883577,56.01237383460255,0.0020408766075687766,426.3221278313952,16.74637859457894,0.0020408766075687766,16.334804128297044,0.0020408766075687766,16.29348270697613,0.0020408766075687766,2.67915345768397e+18,334.4200563597747,0.11431479,0.49722897976288827,0.11427176,0.4301858241276414,0.13376327,8.380182,-4.448928763526672,0.14002666,-7.101724671313069,0.13411154,0.9344098,503635968.0,60.0,89.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0862334098716139e+17,334.09875823,0.009759999811649323,0.51741618,0.009730000048875809,21.40114504870223,0.03442103218517985,20.53620961111371,0.017054135082606496,20.112733889337576,0.012252171383559208,20.059987038194688,0.03609306562145034,19.727222049093452,0.045367033150800706,4375.0,1.25,0.2,-36.222366,-37.053594,-37.413714,-37.584574,-37.719404,-37.887916,-38.082809,-37.658507,57.56618992728834,0.014123234426407083,22.96287479150391,18.802751687264735,0.014123234426407083,18.11521522098284,0.014123234426407083,18.072368799661923,0.014123234426407083,2.679168163652178e+18,334.0987628379144,1.3137578,0.5174135223410087,1.8530982,2.4732063202951546,1.2873241,7.669728,2.445231150275559,2.4271135,-7.269495794909329,2.5102007,1.0090493,436527104.0,52.0,63.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,195035141.0,524416.0,196608.0,K0
1.081833419001435e+17,334.19001228,0.002749999985098839,0.15253416,0.0031999999191612005,17.130051223560905,0.00205155434537879,16.575200528773014,0.0012906916367812235,16.36869191650294,0.0007862318095709516,16.28873511640754,0.0019623418609397156,16.249261757406074,0.0028796343427649612,5312.5,1.25,0.0,-37.671717,-38.196642,-38.379806,-38.430433,-38.498424,-38.472091,-38.384597,-37.932494,54.7577925085301,0.0008633886753695243,1027.2363081627418,15.410179268506493,0.0008633886753695243,15.005029802224598,0.0008633886753695243,14.989984380903687,0.0008633886753695243,2.6787239953144975e+18,334.1900100996635,0.06060865,0.15253334783234906,0.05575879,0.7423096907012258,0.07067141,5.698775,-5.203567999227326,0.06441581,-2.323556723922692,0.0643298,1.0230983,503635968.0,60.0,81.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,K0
1.0856334167700984e+17,334.16772648,0.003930000122636557,0.47446467,0.004310000222176313,20.963885483908456,0.028651138967878017,19.749270469118773,0.0087903492955638,19.03564791096889,0.004047603816929093,18.79844938807606,0.011607207356351184,18.59359640568292,0.015169106496025988,3800.0,5.25,-3.7,-35.397698,-36.404124,-37.058686,-37.228045,-37.514694,-37.683869,-38.007623,-37.567673,56.148819331551024,0.007153656844033286,108.67873943916692,17.589428091527413,0.007153656844033286,16.773030625245518,0.007153656844033286,16.745832203924607,0.007153656844033286,2.679166892341663e+18,334.1677348058708,0.46677455,0.47447349353622786,0.67614615,0.9223632301322379,0.5841172,10.546014,10.253838153364475,0.6168177,2.4651989916348143,0.8152551,0.9289809,436527232.0,52.0,90.0,5.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0834334477330738e+17,334.47733852,0.002300000051036477,0.28909469,0.0016799999866634607,18.49649971029977,0.004913463430934232,17.352663906581267,0.0018455988934671782,16.721450096137268,0.0010197793555981995,16.479233822963344,0.0021612038315055285,16.33487932192203,0.002980602746121034,4100.0,4.0,-3.0,-35.491536,-36.525425,-37.089773,-37.316614,-37.454796,-37.699009,-37.957212,-37.581059,53.85257417158074,0.0012983543865724484,3078.3847964072925,15.278042931557135,0.0012983543865724484,14.527196465275239,0.0012983543865724484,14.436201043954322,0.0012983543865724484,2.679101471399764e+18,334.47733987501385,0.097938225,0.28909388841114264,0.10112714,0.8855653890655005,0.10885992,5.592779,3.1325591396641976,0.13520001,-4.633168387364159,0.13044757,1.1691036,503635968.0,60.0,81.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
1.0819334168045878e+17,334.1680553,0.002520000096410513,0.16524445,0.002570000011473894,19.921720113201513,0.012773705475072413,18.7072897913669,0.004919074792480655,17.97925875464108,0.0020316450184039107,17.57115014161637,0.0037426778364100873,17.34279695975508,0.006067285498314503,3900.0,3.5,-3.2,-34.920487,-35.957398,-36.717238,-37.048153,-37.206482,-37.50516,-37.830598,-37.472196,54.67439475211619,0.003113274935266282,956.2556322229066,16.293712512092586,0.003113274935266282,15.475631045810687,0.003113274935266282,15.36688462448978,0.003113274935266282,2.6787709994365926e+18,334.1680569498204,0.22404796,0.16524083174454865,0.24167737,0.8965221283199774,0.24744493,6.733534,0.7593658136222461,0.23748691,-6.690578738919449,0.27750278,1.0217496,503635968.0,60.0,80.0,5.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144005.0,524416.0,196608.0,c1
1.0853334275195602e+17,334.27519253,0.0022499999031424522,0.44628625,0.002300000051036477,20.117180672625313,0.0115349015784069,18.97426332382183,0.004591176415674207,17.599331921420656,0.0015192294565640073,16.958407995810564,0.002989850321983213,16.699663418002196,0.0037674615510537354,3500.0,4.5,-3.3,-33.610955,-34.502806,-35.908219,-36.476903,-36.762442,-37.180038,-37.508405,-37.211572,53.52203446633612,0.002680103616889468,3268.813840376074,15.46647422631251,0.002680103616889468,14.645463760030616,0.002680103616889468,14.47514833870971,0.002680103616889468,2.6791544584116557e+18,334.2751890500947,0.2670039,0.4462896904029098,0.3343388,1.2079834052995448,0.28049308,5.2969136,0.7954335177361859,0.36791638,-5.236848229618405,0.3375198,1.2422217,503636096.0,60.0,93.0,5.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,262144069.0,524416.0,196608.0,c1
